count,group,quote,word
1.0,baseline,quote_2020_31040,claire
1.0,baseline,quote_2020_31040,","
2.0,baseline,quote_2020_31040,?
1.0,baseline,quote_2020_31040,said
1.0,baseline,quote_2020_31040,cold
1.0,baseline,quote_2020_31040,virus
1.0,baseline,quote_2020_31040,missed
1.0,baseline,quote_2020_32636,believe
1.0,baseline,quote_2020_32636,positioning
1.0,baseline,quote_2020_32636,2020
1.0,baseline,quote_2020_32636,globe
2.0,baseline,quote_2020_32636,sales
2.0,baseline,quote_2020_32636,enablement
1.0,baseline,quote_2020_32636,platforms
1.0,baseline,quote_2020_32636,aragon
1.0,baseline,quote_2020_32636,research
1.0,baseline,quote_2020_32636,confirms
1.0,baseline,quote_2020_32636,strategic
1.0,baseline,quote_2020_32636,focus
1.0,baseline,quote_2020_32636,highlights
1.0,baseline,quote_2020_32636,innovation
1.0,baseline,quote_2020_32636,market
1.0,baseline,quote_2020_32636,","
1.0,baseline,quote_2020_33363,defeating
1.0,baseline,quote_2020_33363,donald
1.0,baseline,quote_2020_33363,trump
1.0,baseline,quote_2020_33363,starts
1.0,baseline,quote_2020_33363,uniting
2.0,baseline,quote_2020_33363,candidate
1.0,baseline,quote_2020_33363,best
1.0,baseline,quote_2020_33363,shot
1.0,baseline,quote_2020_33363,.
1.0,baseline,quote_2020_33363,yesterday
1.0,baseline,quote_2020_33363,vote
4.0,baseline,quote_2020_33363,","
1.0,baseline,quote_2020_33363,clear
1.0,baseline,quote_2020_33363,friend
1.0,baseline,quote_2020_33363,great
1.0,baseline,quote_2020_33363,american
1.0,baseline,quote_2020_33363,joe
1.0,baseline,quote_2020_33363,biden
1.0,baseline,quote_2020_34528,right
1.0,baseline,quote_2020_34528,biggest
1.0,baseline,quote_2020_34528,concerns
1.0,baseline,quote_2020_34528,having
1.0,baseline,quote_2020_34528,ventilators
1.0,baseline,quote_2020_34528,sure
1.0,baseline,quote_2020_34528,people
1.0,baseline,quote_2020_34528,breath
1.0,baseline,quote_2020_34528,severe
1.0,baseline,quote_2020_34528,disease
1.0,baseline,quote_2020_34528,coronavirus
1.0,baseline,quote_2020_34528,ppe
1.0,baseline,quote_2020_34528,","
1.0,baseline,quote_2020_34528,personal
1.0,baseline,quote_2020_34528,protective
1.0,baseline,quote_2020_34528,equipment
1.0,baseline,quote_2020_34528,.
1.0,baseline,quote_2020_35341,hopeful
1.0,baseline,quote_2020_35341,things
1.0,baseline,quote_2020_35341,going
1.0,baseline,quote_2020_35341,work
1.0,baseline,quote_2020_35341,.
1.0,baseline,quote_2020_36412,urge
1.0,baseline,quote_2020_36412,residents
1.0,baseline,quote_2020_36412,remain
1.0,baseline,quote_2020_36412,calm
1.0,baseline,quote_2020_36412,use
1.0,baseline,quote_2020_36412,resources
2.0,baseline,quote_2020_36412,new
2.0,baseline,quote_2020_36412,jersey
1.0,baseline,quote_2020_36412,department
2.0,baseline,quote_2020_36412,health
1.0,baseline,quote_2020_36412,centers
1.0,baseline,quote_2020_36412,disease
1.0,baseline,quote_2020_36412,control
1.0,baseline,quote_2020_36412,prepare
1.0,baseline,quote_2020_36412,prevent
1.0,baseline,quote_2020_36412,spread
1.0,baseline,quote_2020_36412,infection
2.0,baseline,quote_2020_36412,.
1.0,baseline,quote_2020_36412,safeguarding
1.0,baseline,quote_2020_36412,public
1.0,baseline,quote_2020_36412,highest
1.0,baseline,quote_2020_36412,priorities
1.0,baseline,quote_2020_36412,administration
1.0,baseline,quote_2020_36412,prepared
1.0,baseline,quote_2020_36412,respond
1.0,baseline,quote_2020_36412,swiftly
1.0,baseline,quote_2020_36412,additional
1.0,baseline,quote_2020_36412,positive
1.0,baseline,quote_2020_36412,cases
1.0,baseline,quote_2020_36412,covid-19
1.0,baseline,quote_2020_36478,young
1.0,baseline,quote_2020_36478,lad
1.0,baseline,quote_2020_36478,opportunity
1.0,baseline,quote_2020_36478,thinking
4.0,baseline,quote_2020_36478,","
1.0,baseline,quote_2020_36478,`
1.0,baseline,quote_2020_36478,?
1.0,baseline,quote_2020_36478,'
1.0,baseline,quote_2020_36478,insane
1.0,baseline,quote_2020_36478,like
1.0,baseline,quote_2020_36478,come
1.0,baseline,quote_2020_36478,home
1.0,baseline,quote_2020_36795,play
1.0,baseline,quote_2020_36795,confidence
1.0,baseline,quote_2020_36795,floor
1.0,baseline,quote_2020_36795,couple
1.0,baseline,quote_2020_36795,times
1.0,baseline,quote_2020_36795,groove
1.0,baseline,quote_2020_36795,like
1.0,baseline,quote_2020_36795,playing
1.0,baseline,quote_2020_36795,basketball
1.0,baseline,quote_2020_36795,","
1.0,baseline,quote_2020_36795,felt
1.0,baseline,quote_2020_36795,good
1.0,baseline,quote_2020_36795,.
1.0,baseline,quote_2020_37347,fear
1.0,baseline,quote_2020_37347,coronavirus
1.0,baseline,quote_2020_37347,","
1.0,baseline,quote_2020_37347,reality
1.0,baseline,quote_2020_37347,flu
1.0,baseline,quote_2020_37347,.
1.0,baseline,quote_2020_37652,type
1.0,baseline,quote_2020_37652,win
1.0,baseline,quote_2020_37652,encouraging
1.0,baseline,quote_2020_37652,.
1.0,baseline,quote_2020_38142,usually
2.0,baseline,quote_2020_38142,fire
2.0,baseline,quote_2020_38142,tornado
1.0,baseline,quote_2020_38142,goes
2.0,baseline,quote_2020_38142,`
1.0,baseline,quote_2020_38142,oh
7.0,baseline,quote_2020_38142,","
1.0,baseline,quote_2020_38142,yeah
2.0,baseline,quote_2020_38142,'
1.0,baseline,quote_2020_38142,15th
1.0,baseline,quote_2020_38142,16th
1.0,baseline,quote_2020_38142,comes
1.0,baseline,quote_2020_38142,like
1.0,baseline,quote_2020_38142,wow
2.0,baseline,quote_2020_38142,different
1.0,baseline,quote_2020_38142,year
1.0,baseline,quote_2020_38576,april
1.0,baseline,quote_2020_38576,1
2.0,baseline,quote_2020_38576,","
1.0,baseline,quote_2020_38576,decided
1.0,baseline,quote_2020_38576,indefinite
1.0,baseline,quote_2020_38576,strike
1.0,baseline,quote_2020_40785,packs
1.0,baseline,quote_2020_40785,released
1.0,baseline,quote_2020_40785,feb
1.0,baseline,quote_2020_40785,.
1.0,baseline,quote_2020_40785,2020
1.0,baseline,quote_2020_40785,","
1.0,baseline,quote_2020_41858,different
1.0,baseline,quote_2020_41858,(
1.0,baseline,quote_2020_41858,week
1.0,baseline,quote_2020_41858,)
2.0,baseline,quote_2020_41858,having
1.0,baseline,quote_2020_41858,think
1.0,baseline,quote_2020_41858,agent
1.0,baseline,quote_2020_41858,day
1.0,baseline,quote_2020_41858,.
1.0,baseline,quote_2020_45689,continue
1.0,baseline,quote_2020_45689,evaluate
1.0,baseline,quote_2020_45689,best
1.0,baseline,quote_2020_45689,options
2.0,baseline,quote_2020_45689,","
1.0,baseline,quote_2020_45689,include
1.0,baseline,quote_2020_45689,loan
1.0,baseline,quote_2020_45689,coming
1.0,baseline,quote_2020_45689,months
1.0,baseline,quote_2020_45689,sense
1.0,baseline,quote_2020_45689,progression
1.0,baseline,quote_2020_46654,little
1.0,baseline,quote_2020_46654,boys
1.0,baseline,quote_2020_46654,","
1.0,baseline,quote_2020_46654,sitting
1.0,baseline,quote_2020_46654,dinner
2.0,baseline,quote_2020_46654,.
1.0,baseline,quote_2020_46654,eventually
1.0,baseline,quote_2020_46654,wife
1.0,baseline,quote_2020_46654,tell
1.0,baseline,quote_2020_46654,7
1.0,baseline,quote_2020_46654,8
1.0,baseline,quote_2020_47007,gives
1.0,baseline,quote_2020_47007,everybody
2.0,baseline,quote_2020_47007,excuse
1.0,baseline,quote_2020_47007,--
1.0,baseline,quote_2020_47007,footballers
1.0,baseline,quote_2020_47007,love
1.0,baseline,quote_2020_47007,crowd
1.0,baseline,quote_2020_47007,believe
1.0,baseline,quote_2020_47007,affect
1.0,baseline,quote_2020_47007,game
1.0,baseline,quote_2020_47007,","
1.0,baseline,quote_2020_47007,going
1.0,baseline,quote_2020_47007,.
1.0,baseline,quote_2020_48442,yang
1.0,baseline,quote_2020_48442,clearly
1.0,baseline,quote_2020_48442,successful
1.0,baseline,quote_2020_48442,getting
1.0,baseline,quote_2020_48442,supporters
1.0,baseline,quote_2020_48442,hashtag
1.0,baseline,quote_2020_48442,twitter
1.0,baseline,quote_2020_48442,","
1.0,baseline,quote_2020_48468,20s
5.0,baseline,quote_2020_48468,?
4.0,baseline,quote_2020_48468,!
1.0,baseline,quote_2020_49280,wo
2.0,baseline,quote_2020_49280,opportunities
2.0,baseline,quote_2020_49280,-
1.0,baseline,quote_2020_49280,deserve
1.0,baseline,quote_2020_49280,know
2.0,baseline,quote_2020_49280,job
2.0,baseline,quote_2020_49280,","
1.0,baseline,quote_2020_49280,clear
1.0,baseline,quote_2020_49280,great
1.0,baseline,quote_2020_49280,wearing
1.0,baseline,quote_2020_49280,national
1.0,baseline,quote_2020_49280,champion
1.0,baseline,quote_2020_49280,jersey
1.0,baseline,quote_2020_49280,.
1.0,baseline,quote_2020_49491,2019
1.0,baseline,quote_2020_49491,recorded
1.0,baseline,quote_2020_49491,173
2.0,baseline,quote_2020_49491,legal
1.0,baseline,quote_2020_49491,barramundi
1.0,baseline,quote_2020_49491,caught
1.0,baseline,quote_2020_49491,43.4
1.0,baseline,quote_2020_49491,cent
1.0,baseline,quote_2020_49491,kept
2.0,baseline,quote_2020_49491,.
1.0,baseline,quote_2020_49491,highest
1.0,baseline,quote_2020_49491,fish
1.0,baseline,quote_2020_49491,released
1.0,baseline,quote_2020_49491,study
1.0,baseline,quote_2020_49491,started
1.0,baseline,quote_2020_52420,measurement
1.0,baseline,quote_2020_52420,spin
1.0,baseline,quote_2020_52420,m87
1.0,baseline,quote_2020_52420,black
1.0,baseline,quote_2020_52420,hole
1.0,baseline,quote_2020_52420,observed
1.0,baseline,quote_2020_52420,twisted
1.0,baseline,quote_2020_52420,light
1.0,baseline,quote_2020_57730,behalf
1.0,baseline,quote_2020_57730,kentuckians
1.0,baseline,quote_2020_57730,need
1.0,baseline,quote_2020_57730,address
1.0,baseline,quote_2020_57730,concerns
1.0,baseline,quote_2020_57730,pandemic
1.0,baseline,quote_2020_57730,pass
1.0,baseline,quote_2020_57730,unnecessary
1.0,baseline,quote_2020_57730,inflammatory
1.0,baseline,quote_2020_57730,bills
1.0,baseline,quote_2020_57730,public
1.0,baseline,quote_2020_57730,locked
2.0,baseline,quote_2020_57730,","
1.0,baseline,quote_2020_57730,vote
1.0,baseline,quote_2020_58099,informal
1.0,baseline,quote_2020_58099,tactic
1.0,baseline,quote_2020_58099,finding
2.0,baseline,quote_2020_58099,facebook
1.0,baseline,quote_2020_58099,sending
1.0,baseline,quote_2020_58099,message
1.0,baseline,quote_2020_58268,huge
1.0,baseline,quote_2020_58268,talent
1.0,baseline,quote_2020_58268,seattle
1.0,baseline,quote_2020_58268,area
4.0,baseline,quote_2020_58268,","
1.0,baseline,quote_2020_58268,lot
1.0,baseline,quote_2020_58268,guys
1.0,baseline,quote_2020_58268,want
1.0,baseline,quote_2020_58268,l.a
1.0,baseline,quote_2020_58268,.
1.0,baseline,quote_2020_59684,think
1.0,baseline,quote_2020_59684,team
1.0,baseline,quote_2020_59684,known
1.0,baseline,quote_2020_59684,","
1.0,baseline,quote_2020_59684,prove
1.0,baseline,quote_2020_59684,huge
1.0,baseline,quote_2020_59684,.
1.0,baseline,quote_2020_60783,mistaking
1.0,baseline,quote_2020_60783,challenge
1.0,baseline,quote_2020_60783,moment
1.0,baseline,quote_2020_60783,","
1.0,baseline,quote_2020_61320,putting
1.0,baseline,quote_2020_61320,amounts
3.0,baseline,quote_2020_61320,$
1.0,baseline,quote_2020_61320,"9,500"
1.0,baseline,quote_2020_61320,`
1.0,baseline,quote_2020_61320,head
1.0,baseline,quote_2020_61320,tax
1.0,baseline,quote_2020_61320,'
1.0,baseline,quote_2020_61320,company
1.0,baseline,quote_2020_61320,hiring
1.0,baseline,quote_2020_61320,workers
1.0,baseline,quote_2020_61320,40
1.0,baseline,quote_2020_61320,"50,000"
2.0,baseline,quote_2020_61320,","
2.0,baseline,quote_2020_61320,hit
1.0,baseline,quote_2020_61320,.
1.0,baseline,quote_2020_63235,omb
3.0,baseline,quote_2020_63235,","
1.0,baseline,quote_2020_63235,white
1.0,baseline,quote_2020_63235,house
1.0,baseline,quote_2020_63235,administration
2.0,baseline,quote_2020_63235,--
1.0,baseline,quote_2020_63235,saying
1.0,baseline,quote_2020_63235,broke
1.0,baseline,quote_2020_63235,law
2.0,baseline,quote_2020_64783,think
1.0,baseline,quote_2020_64783,cool
1.0,baseline,quote_2020_64783,time
4.0,baseline,quote_2020_64783,.
2.0,baseline,quote_2020_64783,","
1.0,baseline,quote_2020_64783,push
1.0,baseline,quote_2020_64783,learn
1.0,baseline,quote_2020_64783,great
1.0,baseline,quote_2020_64783,able
1.0,baseline,quote_2020_64783,represent
1.0,baseline,quote_2020_64783,colours
1.0,baseline,quote_2020_64783,major
1.0,baseline,quote_2020_64783,manufacturer
1.0,baseline,quote_2020_64783,like
1.0,baseline,quote_2020_64783,bmw
1.0,baseline,quote_2020_64783,process
1.0,baseline,quote_2020_64783,drive
1.0,baseline,quote_2020_64783,fantastic
1.0,baseline,quote_2020_64783,racing
1.0,baseline,quote_2020_64783,cars
1.0,baseline,quote_2020_64783,nordschleife
1.0,baseline,quote_2020_64783,totally
1.0,baseline,quote_2020_64783,amazing
1.0,baseline,quote_2020_64783,looking
1.0,baseline,quote_2020_64783,forward
1.0,baseline,quote_2020_64860,like
1.0,baseline,quote_2020_64860,wish
1.0,baseline,quote_2020_64860,new
1.0,baseline,quote_2020_64860,members
1.0,baseline,quote_2020_64860,youth
1.0,baseline,quote_2020_64860,parliament
1.0,baseline,quote_2020_64860,best
1.0,baseline,quote_2020_64860,luck
1.0,baseline,quote_2020_64860,future
1.0,baseline,quote_2020_64860,thank
1.0,baseline,quote_2020_64860,took
1.0,baseline,quote_2020_64860,time
1.0,baseline,quote_2020_64860,vote
1.0,baseline,quote_2020_64860,election
1.0,baseline,quote_2020_64860,.
1.0,baseline,quote_2020_65806,kids
1.0,baseline,quote_2020_65806,showed
1.0,baseline,quote_2020_65806,today
1.0,baseline,quote_2020_65806,ready
1.0,baseline,quote_2020_65806,rock
1.0,baseline,quote_2020_65806,roll
2.0,baseline,quote_2020_65806,","
1.0,baseline,quote_2020_65806,sunday
1.0,baseline,quote_2020_65806,starter
1.0,baseline,quote_2020_65806,like
1.0,baseline,quote_2020_65806,donovan
1.0,baseline,quote_2020_65806,benoit
1.0,baseline,quote_2020_65806,certainly
1.0,baseline,quote_2020_65806,good
1.0,baseline,quote_2020_65806,feeling
1.0,baseline,quote_2020_66603,lot
1.0,baseline,quote_2020_66603,people
1.0,baseline,quote_2020_66603,said
1.0,baseline,quote_2020_66603,reluctant
1.0,baseline,quote_2020_66603,switch
1.0,baseline,quote_2020_66603,car
2.0,baseline,quote_2020_66603,insurance
1.0,baseline,quote_2020_66603,buildings
1.0,baseline,quote_2020_66603,home
1.0,baseline,quote_2020_66603,","
1.0,baseline,quote_2020_68243,church
2.0,baseline,quote_2020_68243,","
1.0,baseline,quote_2020_68243,assembly
2.0,baseline,quote_2020_68243,god
1.0,baseline,quote_2020_68243,people
1.0,baseline,quote_2020_68243,gathering
1.0,baseline,quote_2020_69760,feel
1.0,baseline,quote_2020_69760,good
1.0,baseline,quote_2020_69760,getting
1.0,baseline,quote_2020_69760,stronger
1.0,baseline,quote_2020_69760,day
2.0,baseline,quote_2020_69760,.
1.0,baseline,quote_2020_69760,blessed
1.0,baseline,quote_2020_71225,reaching
1.0,baseline,quote_2020_71225,dreams
1.0,baseline,quote_2020_71225,;
1.0,baseline,quote_2020_71225,fighting
1.0,baseline,quote_2020_71225,believe
1.0,baseline,quote_2020_71225,.
1.0,baseline,quote_2020_73377,g25
1.0,baseline,quote_2020_73377,dangerous
1.0,baseline,quote_2020_73377,al
1.0,baseline,quote_2020_73377,-
1.0,baseline,quote_2020_73377,maunah
1.0,baseline,quote_2020_73581,workshops
1.0,baseline,quote_2020_73581,designed
1.0,baseline,quote_2020_73581,families
1.0,baseline,quote_2020_73581,struggling
1.0,baseline,quote_2020_73581,having
1.0,baseline,quote_2020_73581,loved
1.0,baseline,quote_2020_73581,substance
2.0,baseline,quote_2020_73581,illness
1.0,baseline,quote_2020_73581,and/or
1.0,baseline,quote_2020_73581,mental
2.0,baseline,quote_2020_73581,","
1.0,baseline,quote_2020_73581,facilitated
1.0,baseline,quote_2020_73581,people
1.0,baseline,quote_2020_73581,walked
1.0,baseline,quote_2020_73581,shoes
1.0,baseline,quote_2020_74685,years
1.0,baseline,quote_2020_74685,anxiously
1.0,baseline,quote_2020_74685,awaiting
1.0,baseline,quote_2020_74685,opportunity
1.0,baseline,quote_2020_74685,expand
1.0,baseline,quote_2020_74685,self
2.0,baseline,quote_2020_74685,-
1.0,baseline,quote_2020_74685,distribution
1.0,baseline,quote_2020_74685,footprint
1.0,baseline,quote_2020_74685,greater
1.0,baseline,quote_2020_74685,raleigh
1.0,baseline,quote_2020_74685,durham
1.0,baseline,quote_2020_74685,area
1.0,baseline,quote_2020_74685,","
1.0,baseline,quote_2020_74892,regret
2.0,baseline,quote_2020_74892,having
1.0,baseline,quote_2020_74892,children
5.0,baseline,quote_2020_74892,.
1.0,baseline,quote_2020_74892,loved
2.0,baseline,quote_2020_74892,feel
1.0,baseline,quote_2020_74892,brother
1.0,baseline,quote_2020_74892,new
2.0,baseline,quote_2020_74892,baby
1.0,baseline,quote_2020_74892,second
1.0,baseline,quote_2020_74892,[
1.0,baseline,quote_2020_74892,born
1.0,baseline,quote_2020_74892,]
1.0,baseline,quote_2020_74892,makes
1.0,baseline,quote_2020_74892,curious
1.0,baseline,quote_2020_74892,people
1.0,baseline,quote_2020_74892,met
1.0,baseline,quote_2020_74892,sad
1.0,baseline,quote_2020_74892,","
1.0,baseline,quote_2020_74892,acknowledge
1.0,baseline,quote_2020_74892,lovely
1.0,baseline,quote_2020_75468,ring
3.0,baseline,quote_2020_75468,","
1.0,baseline,quote_2020_75468,high
1.0,baseline,quote_2020_75468,school
1.0,baseline,quote_2020_75468,gotten
1.0,baseline,quote_2020_75468,close
1.0,baseline,quote_2020_76149,suspension
1.0,baseline,quote_2020_76149,ec
1.0,baseline,quote_2020_76149,shall
1.0,baseline,quote_2020_76149,accordingly
1.0,baseline,quote_2020_76149,stand
1.0,baseline,quote_2020_76149,lifted
1.0,baseline,quote_2020_76149,.
1.0,baseline,quote_2020_77062,?
1.0,after,quote_2020_77179,temporary
1.0,after,quote_2020_77179,","
1.0,baseline,quote_2020_79552,[
1.0,baseline,quote_2020_79552,w
1.0,baseline,quote_2020_79552,]
1.0,baseline,quote_2020_79552,e
1.0,baseline,quote_2020_79552,let
1.0,baseline,quote_2020_79552,health
2.0,baseline,quote_2020_79552,crisis
1.0,baseline,quote_2020_79552,economic
1.0,baseline,quote_2020_79552,.
1.0,baseline,quote_2020_79771,best
1.0,baseline,quote_2020_79771,thing
2.0,baseline,quote_2020_79771,right
1.0,baseline,quote_2020_79771,arm
1.0,baseline,quote_2020_79771,information
2.0,baseline,quote_2020_79771,","
1.0,baseline,quote_2020_79771,sources
1.0,baseline,quote_2020_79771,know
1.0,baseline,quote_2020_79771,accurate
1.0,baseline,quote_2020_79894,dae
1.0,baseline,quote_2020_79894,strengthens
1.0,baseline,quote_2020_79894,position
1.0,baseline,quote_2020_79894,highly
1.0,baseline,quote_2020_79894,experienced
1.0,baseline,quote_2020_79894,team
1.0,baseline,quote_2020_79894,proprietary
2.0,baseline,quote_2020_79894,cloud
1.0,baseline,quote_2020_79894,technologies
2.0,baseline,quote_2020_79894,.
1.0,baseline,quote_2020_79894,shift
1.0,baseline,quote_2020_79894,emulation
1.0,baseline,quote_2020_79894,technology
1.0,baseline,quote_2020_79894,combined
1.0,baseline,quote_2020_79894,ai
1.0,baseline,quote_2020_79894,altitude
1.0,baseline,quote_2020_79894,management
1.0,baseline,quote_2020_79894,platform
1.0,baseline,quote_2020_79894,uniquely
1.0,baseline,quote_2020_79894,positions
1.0,baseline,quote_2020_79894,solve
1.0,baseline,quote_2020_79894,low
2.0,baseline,quote_2020_79894,-
1.0,baseline,quote_2020_79894,high
1.0,baseline,quote_2020_79894,development
2.0,baseline,quote_2020_79894,","
1.0,baseline,quote_2020_79894,testing
1.0,baseline,quote_2020_79894,integration
1.0,baseline,quote_2020_79894,challenges
1.0,baseline,quote_2020_79894,government
1.0,baseline,quote_2020_79894,customers
1.0,baseline,quote_2020_79894,excited
1.0,baseline,quote_2020_79894,potential
1.0,baseline,quote_2020_79894,achieve
1.0,baseline,quote_2020_80363,think
1.0,baseline,quote_2020_80363,predatory
1.0,baseline,quote_2020_80363,sexual
1.0,baseline,quote_2020_80363,assault
1.0,baseline,quote_2020_80363,[
1.0,baseline,quote_2020_80363,charges
1.0,baseline,quote_2020_80363,]
1.0,baseline,quote_2020_80363,best
1.0,baseline,quote_2020_80363,captured
1.0,baseline,quote_2020_80363,kind
