quote,word,count,group
quote_2020_4189606,want,2.0,baseline
quote_2020_4189606,connect,1.0,baseline
quote_2020_4189606,kids,1.0,baseline
quote_2020_4189606,type,1.0,baseline
quote_2020_4189606,care,1.0,baseline
quote_2020_4189606,caution,1.0,baseline
quote_2020_4189606,need,1.0,baseline
quote_2020_4189606,children,1.0,baseline
quote_2020_4189606,trained,1.0,baseline
quote_2020_4189606,professionals,1.0,baseline
quote_2020_4190049,team,1.0,baseline
quote_2020_4190049,officials,2.0,baseline
quote_2020_4190049,players,1.0,baseline
quote_2020_4190049,;,1.0,baseline
quote_2020_4190049,match,2.0,baseline
quote_2020_4190049,(,1.0,baseline
quote_2020_4190049,referees,1.0,baseline
quote_2020_4190049,),1.0,baseline
quote_2020_4190049,",",6.0,baseline
quote_2020_4190049,medical,1.0,baseline
quote_2020_4190049,staff,2.0,baseline
quote_2020_4190049,tv,1.0,baseline
quote_2020_4190049,crew,1.0,baseline
quote_2020_4190049,accredited,1.0,baseline
quote_2020_4190049,media,1.0,baseline
quote_2020_4190049,required,1.0,baseline
quote_2020_4190049,security,1.0,baseline
quote_2020_4190049,--,1.0,baseline
quote_2020_4190049,allowed,1.0,baseline
quote_2020_4190049,premises,1.0,baseline
quote_2020_4190049,stadium,1.0,baseline
quote_2020_4190049,day,2.0,baseline
quote_2020_4190049,official,1.0,baseline
quote_2020_4190049,practice,1.0,baseline
quote_2020_4190049,preceding,1.0,baseline
quote_2020_4190162,find,1.0,baseline
quote_2020_4190162,ironic,1.0,baseline
quote_2020_4190162,@brianstelter,1.0,baseline
quote_2020_4190162,",",2.0,baseline
quote_2020_4190162,instead,1.0,baseline
quote_2020_4190162,platform,1.0,baseline
quote_2020_4190162,provide,1.0,baseline
quote_2020_4190162,critical,1.0,baseline
quote_2020_4190162,information,1.0,baseline
quote_2020_4190162,support,1.0,baseline
quote_2020_4190162,health,1.0,baseline
quote_2020_4190162,safety,1.0,baseline
quote_2020_4190162,public,1.0,baseline
quote_2020_4190162,complaining,1.0,baseline
quote_2020_4190162,surgeon,1.0,baseline
quote_2020_4190162,general,1.0,baseline
quote_2020_4190162,tone,1.0,baseline
quote_2020_4190162,policing,1.0,baseline
quote_2020_4190162,media,1.0,baseline
quote_2020_4190162,?,1.0,baseline
quote_2020_4190646,born,1.0,baseline
quote_2020_4190646,life,2.0,baseline
quote_2020_4190646,",",7.0,baseline
quote_2020_4190646,great,1.0,baseline
quote_2020_4190646,honor,1.0,baseline
quote_2020_4190646,serve,2.0,baseline
quote_2020_4190646,country,1.0,baseline
quote_2020_4190646,queen,1.0,baseline
quote_2020_4190646,.,4.0,baseline
quote_2020_4190646,lost,1.0,baseline
quote_2020_4190646,mum,1.0,baseline
quote_2020_4190646,23,1.0,baseline
quote_2020_4190646,years,1.0,baseline
quote_2020_4190646,ago,1.0,baseline
quote_2020_4190646,took,1.0,baseline
quote_2020_4190646,wing,1.0,baseline
quote_2020_4190646,looked,1.0,baseline
quote_2020_4190646,long,1.0,baseline
quote_2020_4190646,media,1.0,baseline
quote_2020_4190646,powerful,2.0,baseline
quote_2020_4190646,force,1.0,baseline
quote_2020_4190646,hope,1.0,baseline
quote_2020_4190646,day,2.0,baseline
quote_2020_4190646,collective,1.0,baseline
quote_2020_4190646,support,1.0,baseline
quote_2020_4190646,bigger,1.0,baseline
quote_2020_4190646,privilege,2.0,baseline
quote_2020_4190646,continue,1.0,baseline
quote_2020_4190646,lead,1.0,baseline
quote_2020_4190646,service,1.0,baseline
quote_2020_4190646,meet,1.0,baseline
quote_2020_4190646,feel,1.0,baseline
quote_2020_4190646,excitement,1.0,baseline
quote_2020_4190646,son,1.0,baseline
quote_2020_4190646,archie,1.0,baseline
quote_2020_4190646,saw,1.0,baseline
quote_2020_4190646,snow,1.0,baseline
quote_2020_4190646,time,1.0,baseline
quote_2020_4190646,thought,1.0,baseline
quote_2020_4190646,bloody,1.0,baseline
quote_2020_4190646,brilliant,1.0,baseline
quote_2020_4190646,!,1.0,baseline
quote_2020_4192639,close,1.0,baseline
quote_2020_4192639,.,1.0,baseline
quote_2020_4195554,believe,2.0,baseline
quote_2020_4195554,",",5.0,baseline
quote_2020_4195554,different,1.0,baseline
quote_2020_4195554,community,2.0,baseline
quote_2020_4195554,organizations,1.0,baseline
quote_2020_4195554,definitely,1.0,baseline
quote_2020_4195554,oneness,1.0,baseline
quote_2020_4195554,unity,1.0,baseline
quote_2020_4195554,importantly,1.0,baseline
quote_2020_4195554,peace,1.0,baseline
quote_2020_4195587,like,1.0,baseline
quote_2020_4195587,attitude,1.0,baseline
quote_2020_4195587,",",2.0,baseline
quote_2020_4195587,appreciate,1.0,baseline
quote_2020_4195587,harassing,1.0,baseline
quote_2020_4195587,.,1.0,baseline
quote_2020_4195811,case,1.0,baseline
quote_2020_4195811,june,1.0,baseline
quote_2020_4195811,meeting,1.0,baseline
quote_2020_4195811,",",1.0,baseline
quote_2020_4195811,government,1.0,baseline
quote_2020_4195811,need,1.0,baseline
quote_2020_4195811,decide,1.0,baseline
quote_2020_4195811,uk,1.0,baseline
quote_2020_4195811,attention,1.0,baseline
quote_2020_4195811,negotiations,1.0,baseline
quote_2020_4195811,focus,1.0,baseline
quote_2020_4195811,solely,1.0,baseline
quote_2020_4195811,continuing,1.0,baseline
quote_2020_4195811,domestic,1.0,baseline
quote_2020_4195811,preparations,1.0,baseline
quote_2020_4195811,exit,1.0,baseline
quote_2020_4195811,transition,1.0,baseline
quote_2020_4195811,period,1.0,baseline
quote_2020_4195811,orderly,1.0,baseline
quote_2020_4195811,timetable,1.0,baseline
quote_2020_4195811,.,1.0,baseline
quote_2020_4197295,close,1.0,baseline
quote_2020_4197295,observation,1.0,baseline
quote_2020_4197295,ensure,1.0,baseline
quote_2020_4197295,safety,1.0,baseline
quote_2020_4197295,.,1.0,baseline
quote_2020_4198318,think,1.0,baseline
quote_2020_4198318,evil,1.0,baseline
quote_2020_4198318,past,1.0,baseline
quote_2020_4198318,",",2.0,baseline
quote_2020_4198318,returning,1.0,baseline
quote_2020_4201490,airplane,1.0,baseline
quote_2020_4201490,certified,1.0,baseline
quote_2020_4201490,",",2.0,baseline
quote_2020_4201490,simulator,1.0,baseline
quote_2020_4201490,training,1.0,baseline
quote_2020_4201490,probably,1.0,baseline
quote_2020_4201490,slow,1.0,baseline
quote_2020_4201490,reentry,1.0,baseline
quote_2020_4201490,service,1.0,baseline
quote_2020_4201490,month,1.0,baseline
quote_2020_4205918,attacked,1.0,baseline
quote_2020_4205918,far,2.0,baseline
quote_2020_4205918,",",1.0,baseline
quote_2020_4205918,better,1.0,baseline
quote_2020_4205918,men,1.0,baseline
quote_2020_4205918,president,1.0,baseline
quote_2020_4205918,.,1.0,baseline
quote_2020_4206347,great,1.0,baseline
quote_2020_4206347,locker,1.0,baseline
quote_2020_4206347,room,1.0,baseline
quote_2020_4206347,.,2.0,baseline
quote_2020_4206347,friendly,1.0,baseline
quote_2020_4206347,warm,1.0,baseline
quote_2020_4206347,welcome,1.0,baseline
quote_2020_4206347,",",1.0,baseline
quote_2020_4206347,appreciate,1.0,baseline
quote_2020_4208386,starts,2.0,baseline
quote_2020_4208386,rushing,1.0,baseline
quote_2020_4208386,",",2.0,baseline
quote_2020_4208386,fighting,1.0,baseline
quote_2020_4209227,alienate,1.0,baseline
quote_2020_4209227,",",2.0,baseline
quote_2020_4209227,knows,1.0,baseline
quote_2020_4209227,like,1.0,baseline
quote_2020_4209227,year,1.0,baseline
quote_2020_4209227,experimental,1.0,baseline
quote_2020_4209227,thing,1.0,baseline
quote_2020_4209227,going,1.0,baseline
quote_2020_4209227,want,1.0,baseline
quote_2020_4209227,come,1.0,baseline
quote_2020_4209227,royal,1.0,baseline
quote_2020_4209227,family,1.0,baseline
quote_2020_4209227,.,1.0,baseline
quote_2020_4210815,entertain,1.0,baseline
quote_2020_4210815,[,1.0,baseline
quote_2020_4210815,],1.0,baseline
quote_2020_4210815,",",1.0,baseline
quote_2020_4211920,thing,1.0,baseline
quote_2020_4211920,specially,1.0,baseline
quote_2020_4211920,requested,1.0,baseline
quote_2020_4211920,media,1.0,baseline
quote_2020_4211920,houses,1.0,baseline
quote_2020_4211920,reiterating,1.0,baseline
quote_2020_4211920,importance,1.0,baseline
quote_2020_4211920,social,1.0,baseline
quote_2020_4211920,distancing,1.0,baseline
quote_2020_4211920,indoors,1.0,baseline
quote_2020_4211920,.,1.0,baseline
quote_2020_4211920,urge,1.0,baseline
quote_2020_4211920,stating,1.0,baseline
quote_2020_4211920,-,1.0,baseline
quote_2020_4211920,#,1.0,baseline
quote_2020_4211920,stayhome,1.0,baseline
quote_2020_4211920,",",1.0,baseline
quote_2020_4212294,main,1.0,baseline
quote_2020_4212294,problem,1.0,baseline
quote_2020_4212294,second,1.0,baseline
quote_2020_4212294,balls,1.0,baseline
quote_2020_4212294,set,1.0,baseline
quote_2020_4212294,-,1.0,baseline
quote_2020_4212294,pieces,1.0,baseline
quote_2020_4212294,",",1.0,baseline
quote_2020_4212553,job,1.0,baseline
quote_2020_4212553,.,4.0,baseline
quote_2020_4212553,follow,1.0,baseline
quote_2020_4212553,life,1.0,baseline
quote_2020_4212553,living,1.0,baseline
quote_2020_4212553,hell,1.0,baseline
quote_2020_4212553,fifth,1.0,baseline
quote_2020_4212553,polls,1.0,baseline
quote_2020_4212553,",",1.0,baseline
quote_2020_4212553,1,1.0,baseline
quote_2020_4212553,nightmares,1.0,baseline
quote_2020_4215320,play,1.0,baseline
quote_2020_4215320,good,1.0,baseline
quote_2020_4215320,cricket,1.0,baseline
quote_2020_4215320,lost,1.0,baseline
quote_2020_4215320,",",1.0,baseline
quote_2020_4215735,songs,1.0,baseline
quote_2020_4215735,little,1.0,baseline
quote_2020_4215735,bit,1.0,baseline
quote_2020_4215735,groove,1.0,baseline
quote_2020_4215735,",",1.0,baseline
quote_2020_4216502,think,2.0,baseline
quote_2020_4216502,situation,1.0,baseline
quote_2020_4216502,hold,1.0,baseline
quote_2020_4216502,",",4.0,baseline
quote_2020_4216502,high,1.0,baseline
quote_2020_4216502,standard,1.0,baseline
quote_2020_4216502,refs,1.0,baseline
quote_2020_4216502,fans,1.0,baseline
quote_2020_4216502,media,1.0,baseline
quote_2020_4216502,nba,1.0,baseline
quote_2020_4216502,position,1.0,baseline
quote_2020_4216502,allowed,1.0,baseline
quote_2020_4216502,.,1.0,baseline
quote_2020_4216822,cold,1.0,baseline
quote_2020_4216822,lowest,1.0,baseline
quote_2020_4216822,temperatures,1.0,baseline
quote_2020_4216822,1,1.0,baseline
quote_2020_4216822,-,1.0,baseline
quote_2020_4216822,4,1.0,baseline
quote_2020_4216822,degrees,1.0,baseline
quote_2020_4216822,tonight,1.0,baseline
quote_2020_4216822,",",1.0,baseline
quote_2020_4218391,attendees,2.0,baseline
quote_2020_4218391,members,1.0,baseline
quote_2020_4218391,public,1.0,baseline
quote_2020_4218391,urged,1.0,baseline
quote_2020_4218391,follow,1.0,baseline
quote_2020_4218391,-,1.0,baseline
quote_2020_4218391,established,1.0,baseline
quote_2020_4218391,prevention,1.0,baseline
quote_2020_4218391,tips,1.0,baseline
quote_2020_4218391,",",2.0,baseline
quote_2020_4218391,like,1.0,baseline
quote_2020_4218391,staying,1.0,baseline
quote_2020_4218391,home,1.0,baseline
quote_2020_4218391,sick,1.0,baseline
quote_2020_4218391,calling,1.0,baseline
quote_2020_4218391,ahead,1.0,baseline
quote_2020_4218391,health,1.0,baseline
quote_2020_4218391,provider,1.0,baseline
quote_2020_4218391,experiencing,1.0,baseline
quote_2020_4218391,symptoms,1.0,baseline
quote_2020_4218391,.,1.0,baseline
quote_2020_4218391,work,1.0,baseline
quote_2020_4218391,aipac,1.0,baseline
quote_2020_4218391,leadership,1.0,baseline
quote_2020_4218391,informed,1.0,baseline
quote_2020_4218391,new,1.0,baseline
quote_2020_4218391,developments,1.0,baseline
quote_2020_4220267,tools,1.0,baseline
quote_2020_4220267,need,1.0,baseline
quote_2020_4220267,provide,1.0,baseline
quote_2020_4220267,immediate,1.0,baseline
quote_2020_4220267,property,1.0,baseline
quote_2020_4220267,tax,1.0,baseline
quote_2020_4220267,relief,1.0,baseline
quote_2020_4220267,targeted,1.0,baseline
quote_2020_4220267,properties,1.0,baseline
quote_2020_4220267,",",2.0,baseline
quote_2020_4220267,2020,1.0,baseline
quote_2020_4220267,continue,1.0,baseline
quote_2020_4220267,work,1.0,baseline
quote_2020_4220267,stakeholders,1.0,baseline
quote_2020_4220267,permanent,1.0,baseline
quote_2020_4220267,provincewide,1.0,baseline
quote_2020_4220267,fix,1.0,baseline
quote_2020_4220267,.,1.0,baseline
quote_2020_4220825,16,1.0,baseline
quote_2020_4220825,years,1.0,baseline
quote_2020_4220825,",",3.0,baseline
quote_2020_4220825,going,1.0,baseline
quote_2020_4220825,17,1.0,baseline
quote_2020_4220825,--,1.0,baseline
quote_2020_4220825,regrets,1.0,baseline
quote_2020_4220825,sharing,1.0,baseline
quote_2020_4220825,emergency,1.0,baseline
quote_2020_4220825,contraceptive,1.0,baseline
quote_2020_4220825,pill,1.0,baseline
quote_2020_4223176,think,1.0,baseline
quote_2020_4223176,paper,1.0,baseline
quote_2020_4223176,sense,1.0,baseline
quote_2020_4223176,word,1.0,baseline
quote_2020_4223176,topic,1.0,baseline
quote_2020_4223176,",",1.0,baseline
quote_2020_4224035,great,1.0,baseline
quote_2020_4224035,-,2.0,baseline
quote_2020_4224035,die,1.0,baseline
quote_2020_4224035,attitude,1.0,baseline
quote_2020_4224035,.,1.0,baseline
quote_2020_4224861,foreigner,1.0,baseline
quote_2020_4224861,resident,1.0,baseline
quote_2020_4224861,diplomat,1.0,baseline
quote_2020_4224861,salvadoran,1.0,baseline
quote_2020_4224861,territory,1.0,baseline
quote_2020_4224861,.,1.0,baseline
quote_2020_4226464,suggestions,1.0,baseline
quote_2020_4226464,going,2.0,baseline
quote_2020_4226464,evaluate,1.0,baseline
quote_2020_4226464,things,1.0,baseline
quote_2020_4226464,agree,1.0,baseline
quote_2020_4226464,",",1.0,baseline
quote_2020_4227165,learnt,8.0,baseline
quote_2020_4227165,hours,1.0,baseline
quote_2020_4227165,day,1.0,baseline
quote_2020_4227165,.,8.0,baseline
quote_2020_4227165,smell,1.0,baseline
quote_2020_4227165,mother,1.0,baseline
quote_2020_4227165,dressing,1.0,baseline
quote_2020_4227165,room,1.0,baseline
quote_2020_4227165,better,1.0,baseline
quote_2020_4227165,painter,1.0,baseline
quote_2020_4227165,head,1.0,baseline
quote_2020_4227165,real,1.0,baseline
quote_2020_4227165,life,1.0,baseline
quote_2020_4227165,khushi,1.0,baseline
quote_2020_4227165,definitely,1.0,baseline
quote_2020_4227165,cooler,1.0,baseline
quote_2020_4227165,sister,1.0,baseline
quote_2020_4227165,funniest,1.0,baseline
quote_2020_4227165,friends,1.0,baseline
quote_2020_4227165,world,1.0,baseline
quote_2020_4227165,need,1.0,baseline
quote_2020_4227165,reformer,1.0,baseline
quote_2020_4227165,workout,1.0,baseline
quote_2020_4227165,stay,1.0,baseline
quote_2020_4227165,fit,1.0,baseline
quote_2020_4227165,music,1.0,baseline
quote_2020_4227165,help,1.0,baseline
quote_2020_4227165,human,1.0,baseline
quote_2020_4227165,mind,1.0,baseline
quote_2020_4227165,globe,1.0,baseline
quote_2020_4227165,infinite,1.0,baseline
quote_2020_4227165,travel,1.0,baseline
quote_2020_4227165,destinations,1.0,baseline
quote_2020_4227165,adventures,1.0,baseline
quote_2020_4227165,possibilities,1.0,baseline
quote_2020_4227564,yeah,1.0,baseline
quote_2020_4227564,",",1.0,baseline
quote_2020_4227564,tough,1.0,baseline
quote_2020_4227564,.,1.0,baseline
quote_2020_4227930,run,1.0,baseline
quote_2020_4227930,raffles,2.0,baseline
quote_2020_4227930,",",5.0,baseline
quote_2020_4227930,week,2.0,baseline
quote_2020_4227930,approached,1.0,baseline
quote_2020_4227930,like,1.0,baseline
quote_2020_4227930,contribution,1.0,baseline
quote_2020_4227930,hesitate,1.0,baseline
quote_2020_4227930,proceeds,1.0,baseline
quote_2020_4229969,:,1.0,baseline
quote_2020_4229969,today,1.0,baseline
quote_2020_4229969,09:22:31,1.0,baseline
quote_2020_4229969,pm,1.0,baseline
quote_2020_4230449,total,1.0,baseline
quote_2020_4230449,deaths,1.0,baseline
quote_2020_4230449,"3,021",1.0,baseline
quote_2020_4230449,--,1.0,baseline
quote_2020_4230449,blessed,1.0,baseline
quote_2020_4230449,human,1.0,baseline
quote_2020_4230449,",",2.0,baseline
quote_2020_4230449,gone,1.0,baseline
quote_2020_4230449,representing,1.0,baseline
quote_2020_4230449,families,1.0,baseline
quote_2020_4230449,state,1.0,baseline
quote_2020_4230449,grieve,1.0,baseline
quote_2020_4230449,loss,1.0,baseline
quote_2020_4230449,forever,1.0,baseline
quote_2020_4231799,got,1.0,baseline
quote_2020_4231799,weights,1.0,baseline
quote_2020_4231799,bands,1.0,baseline
quote_2020_4231799,bike,1.0,baseline
quote_2020_4231799,cardio,1.0,baseline
quote_2020_4231799,",",1.0,baseline
quote_2020_4232623,wants,1.0,baseline
quote_2020_4232623,sure,1.0,baseline
quote_2020_4232623,custody,1.0,baseline
quote_2020_4232623,",",2.0,baseline
quote_2020_4232623,end,1.0,baseline
quote_2020_4232623,dead,1.0,baseline
quote_2020_4234695,bit,1.0,baseline
quote_2020_4234695,bigger,1.0,baseline
quote_2020_4234695,normal,1.0,baseline
quote_2020_4234695,hurricane,1.0,baseline
quote_2020_4234695,",",1.0,baseline
quote_2020_4234722,enable,1.0,baseline
quote_2020_4234722,serve,1.0,baseline
quote_2020_4234722,patients,1.0,baseline
quote_2020_4234722,legal,2.0,baseline
quote_2020_4234722,needs,1.0,baseline
quote_2020_4234722,affect,1.0,baseline
quote_2020_4234722,health,2.0,baseline
quote_2020_4234722,-,2.0,baseline
quote_2020_4234722,",",1.0,baseline
quote_2020_4234722,turn,1.0,baseline
quote_2020_4234722,.,2.0,baseline
quote_2020_4234722,mlp,1.0,baseline
quote_2020_4234722,richmond,1.0,baseline
quote_2020_4234722,--,1.0,baseline
quote_2020_4234722,improving,1.0,baseline
quote_2020_4234722,community,1.0,baseline
quote_2020_4234722,advocacy,1.0,baseline
quote_2020_4235513,play,1.0,baseline
quote_2020_4235513,game,1.0,baseline
quote_2020_4235513,",",2.0,baseline
quote_2020_4235513,pause,1.0,baseline
quote_2020_4235513,.,2.0,baseline
quote_2020_4235513,ideal,1.0,baseline
quote_2020_4235513,think,1.0,baseline
quote_2020_4235513,going,1.0,baseline
quote_2020_4235513,crazy,1.0,baseline
quote_2020_4235513,played,1.0,baseline
quote_2020_4235513,early,1.0,baseline
quote_2020_4235513,january,1.0,baseline
quote_2020_4235513,[,1.0,baseline
quote_2020_4235513,point,1.0,baseline
quote_2020_4235513,],1.0,baseline
quote_2020_4236837,came,1.0,baseline
quote_2020_4236837,winning,1.0,baseline
quote_2020_4236837,situation,1.0,baseline
quote_2020_4236837,",",5.0,baseline
quote_2020_4236837,opposed,1.0,baseline
quote_2020_4236837,boston,1.0,baseline
quote_2020_4236837,playing,1.0,baseline
quote_2020_4236837,game,1.0,baseline
quote_2020_4236837,getting,1.0,baseline
quote_2020_4236837,.,2.0,baseline
quote_2020_4236837,oh,1.0,baseline
quote_2020_4236837,remember,1.0,baseline
quote_2020_4236837,old,1.0,baseline
quote_2020_4236837,stadium,1.0,baseline
quote_2020_4236837,cold,1.0,baseline
quote_2020_4236837,july,1.0,baseline
quote_2020_4237436,little,1.0,baseline
quote_2020_4237436,know,1.0,baseline
quote_2020_4237436,elements,1.0,baseline
quote_2020_4237436,come,1.0,baseline
quote_2020_4237436,spectacularly,1.0,baseline
quote_2020_4237436,produce,1.0,baseline
quote_2020_4237436,timeless,1.0,baseline
quote_2020_4237436,image,1.0,baseline
quote_2020_4237436,couple,1.0,baseline
quote_2020_4237436,.,1.0,baseline
quote_2020_4238746,yess,1.0,baseline
quote_2020_4238746,carra,1.0,baseline
quote_2020_4238746,",",2.0,baseline
quote_2020_4238746,strings,1.0,baseline
quote_2020_4238746,like,1.0,baseline
quote_2020_4238746,watching,1.0,baseline
quote_2020_4238746,poke,1.0,baseline
quote_2020_4238746,bear,1.0,baseline
quote_2020_4238746,stick,1.0,baseline
quote_2020_4238746,!,1.0,baseline
quote_2020_4239983,found,1.0,baseline
quote_2020_4239983,church,1.0,baseline
quote_2020_4239983,community,1.0,baseline
quote_2020_4239983,works,1.0,baseline
quote_2020_4239983,feel,1.0,baseline
quote_2020_4239983,supported,1.0,baseline
quote_2020_4239983,loved,1.0,baseline
quote_2020_4239983,accepted,1.0,baseline
quote_2020_4239983,.,1.0,baseline
quote_2020_4244932,fascinating,1.0,baseline
quote_2020_4244932,",",2.0,baseline
quote_2020_4244932,looked,1.0,baseline
quote_2020_4244932,beautiful,1.0,baseline
quote_2020_4245203,bustle,1.0,baseline
quote_2020_4245203,streets,1.0,baseline
quote_2020_4245203,",",3.0,baseline
quote_2020_4245203,crowds,2.0,baseline
quote_2020_4245203,tourists,1.0,baseline
quote_2020_4245203,public,1.0,baseline
quote_2020_4245203,transport,1.0,baseline
quote_2020_4245203,--,1.0,baseline
quote_2020_4245203,curfews,1.0,baseline
quote_2020_4245203,federal,1.0,baseline
quote_2020_4245203,government,1.0,baseline
quote_2020_4245203,taken,1.0,baseline
quote_2020_4245203,seriously,1.0,baseline
quote_2020_4245203,vienna,1.0,baseline
quote_2020_4246918,hopefully,1.0,baseline
quote_2020_4246918,happen,2.0,baseline
quote_2020_4246918,-,1.0,baseline
quote_2020_4246918,fairly,1.0,baseline
quote_2020_4246918,soon,1.0,baseline
quote_2020_4246918,knows,1.0,baseline
quote_2020_4246918,",",1.0,baseline
quote_2020_4247427,great,1.0,baseline
quote_2020_4247427,welcome,1.0,baseline
quote_2020_4247427,.,2.0,baseline
quote_2020_4247427,opportunities,1.0,baseline
quote_2020_4247427,night,1.0,baseline
quote_2020_4247427,convert,1.0,baseline
quote_2020_4247427,dustin,1.0,baseline
quote_2020_4247427,came,1.0,baseline
quote_2020_4248835,second,1.0,baseline
quote_2020_4248835,amendment,1.0,baseline
quote_2020_4248835,",",2.0,baseline
quote_2020_4248835,opinion,1.0,baseline
quote_2020_4248835,--,2.0,baseline
quote_2020_4248835,strongly,1.0,baseline
quote_2020_4248835,lose,1.0,baseline
quote_2020_4248835,rights,1.0,baseline
quote_2020_4252897,sailing,1.0,baseline
quote_2020_4252897,olympic,1.0,baseline
quote_2020_4252897,qualifier,1.0,baseline
quote_2020_4252897,genoa,1.0,baseline
quote_2020_4252897,cancelled,1.0,baseline
quote_2020_4252897,",",3.0,baseline
quote_2020_4252897,assume,1.0,baseline
quote_2020_4252897,annalise,1.0,baseline
quote_2020_4252897,[,1.0,baseline
quote_2020_4252897,murphy,1.0,baseline
quote_2020_4252897,],1.0,baseline
quote_2020_4252897,shoo,1.0,baseline
quote_2020_4252897,-,1.0,baseline
quote_2020_4252897,sport,1.0,baseline
quote_2020_4252897,wo,1.0,baseline
quote_2020_4252897,completed,1.0,baseline
quote_2020_4252897,trial,1.0,baseline
quote_2020_4252897,games,1.0,baseline
quote_2020_4252897,answers,1.0,baseline
quote_2020_4252897,.,1.0,baseline
quote_2020_4254214,public,2.0,baseline
quote_2020_4254214,",",4.0,baseline
quote_2020_4254214,sit,1.0,baseline
quote_2020_4254214,.,8.0,baseline
quote_2020_4254214,sad,1.0,baseline
quote_2020_4254214,sport,1.0,baseline
quote_2020_4254214,got,1.0,baseline
quote_2020_4254214,found,1.0,baseline
quote_2020_4254214,mlb,1.0,baseline
quote_2020_4254214,naturally,2.0,baseline
quote_2020_4254214,investigated,1.0,baseline
quote_2020_4254214,teams,1.0,baseline
quote_2020_4254214,complained,1.0,baseline
quote_2020_4254214,heard,1.0,baseline
quote_2020_4254214,investigations,1.0,baseline
quote_2020_4254214,happen,1.0,baseline
quote_2020_4254214,came,1.0,baseline
quote_2020_4254214,player,1.0,baseline
quote_2020_4254214,benefited,1.0,baseline
quote_2020_4254214,regular,1.0,baseline
quote_2020_4254214,season,1.0,baseline
quote_2020_4254214,team,1.0,baseline
quote_2020_4254214,....,1.0,baseline
quote_2020_4254214,totally,1.0,baseline
quote_2020_4254214,telling,1.0,baseline
quote_2020_4254214,future,1.0,baseline
quote_2020_4254214,teammates,1.0,baseline
quote_2020_4254214,helping,1.0,baseline
quote_2020_4254214,win,1.0,baseline
quote_2020_4254214,letting,1.0,baseline
quote_2020_4254214,people,1.0,baseline
quote_2020_4254214,know,1.0,baseline
quote_2020_4254214,hard,1.0,baseline
quote_2020_4254214,swallow,1.0,baseline
quote_2020_4255227,christians,1.0,baseline
quote_2020_4255227,falsely,1.0,baseline
quote_2020_4255227,accused,1.0,baseline
quote_2020_4255227,detained,1.0,baseline
quote_2020_4255227,charges,1.0,baseline
quote_2020_4255227,forced,1.0,baseline
quote_2020_4255227,conversion,1.0,baseline
quote_2020_4255227,.,1.0,baseline
quote_2020_4259255,feel,1.0,baseline
quote_2020_4259255,like,1.0,baseline
quote_2020_4259255,lost,1.0,baseline
quote_2020_4259255,family,1.0,baseline
quote_2020_4259255,member,1.0,baseline
quote_2020_4259255,.,1.0,baseline
quote_2020_4261271,throw,1.0,baseline
quote_2020_4261271,open,1.0,baseline
quote_2020_4261271,door,1.0,baseline
quote_2020_4261271,element,1.0,baseline
quote_2020_4261271,guys,1.0,baseline
quote_2020_4261271,want,1.0,baseline
quote_2020_4261271,add,1.0,baseline
quote_2020_4261271,mix,1.0,baseline
quote_2020_4261271,",",2.0,baseline
quote_2020_4261271,quote,1.0,baseline
quote_2020_4261271,-,1.0,baseline
quote_2020_4261271,unquote,1.0,baseline
quote_2020_4261271,gumbo,1.0,baseline
quote_2020_4261271,.,2.0,baseline
quote_2020_4261271,sticking,1.0,baseline
quote_2020_4263599,years,1.0,baseline
quote_2020_4263599,industry,1.0,baseline
quote_2020_4263599,ropes,1.0,baseline
quote_2020_4263599,",",2.0,baseline
quote_2020_4263599,protected,1.0,baseline
quote_2020_4263599,a&r,1.0,baseline
quote_2020_4263599,encouraged,1.0,baseline
quote_2020_4263599,sign,1.0,baseline
quote_2020_4264193,analysis,1.0,baseline
quote_2020_4264193,bacterial,1.0,baseline
quote_2020_4264193,taxa,1.0,baseline
quote_2020_4264193,distribution,1.0,baseline
quote_2020_4264193,diversity,1.0,baseline
quote_2020_4264193,showed,1.0,baseline
quote_2020_4264193,overlap,1.0,baseline
quote_2020_4264193,microbiome,1.0,baseline
quote_2020_4264193,signatures,1.0,baseline
quote_2020_4264193,foetal,1.0,baseline
quote_2020_4264193,lungs,1.0,baseline
quote_2020_4264193,matched,1.0,baseline
quote_2020_4264193,placentas,1.0,baseline
quote_2020_4264193,.,1.0,baseline
quote_2020_4266255,called,1.0,baseline
quote_2020_4266255,arsehole,1.0,baseline
quote_2020_4266255,.,2.0,baseline
quote_2020_4266255,wipe,1.0,baseline
quote_2020_4266255,arseholes,1.0,baseline
quote_2020_4268104,rodrigo,1.0,baseline
quote_2020_4268104,talked,1.0,baseline
quote_2020_4268104,.,2.0,baseline
quote_2020_4268104,private,1.0,baseline
quote_2020_4268104,conversation,1.0,baseline
quote_2020_4268104,public,1.0,baseline
quote_2020_4268704,way,1.0,baseline
quote_2020_4268704,sector,1.0,baseline
quote_2020_4268704,needed,1.0,baseline
quote_2020_4268704,manage,1.0,baseline
quote_2020_4268704,risks,1.0,baseline
quote_2020_4269666,hey,1.0,baseline
quote_2020_4269666,shout,1.0,baseline
quote_2020_4269666,!,4.0,baseline
quote_2020_4269666,fuck,1.0,baseline
quote_2020_4269666,max,3.0,baseline
quote_2020_4269666,iggor,2.0,baseline
quote_2020_4269666,talk,2.0,baseline
